"query_id","query_name","row_number","result_json"
13,"Seller Performance vs Revenue Contribution",56,"{""seller"": ""7c67e1448b00f6e969d365cea6b010ab"", ""sales_value"": 237806.69, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 973, ""average_review_score"": 3.50, ""on_time_delivery_rate"": 89.93, ""seller_performance_score"": 91.75}"
13,"Seller Performance vs Revenue Contribution",57,"{""seller"": ""f7ba60f8c3f99e7ee4042fdef03b70c4"", ""sales_value"": 72387.94, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 218, ""average_review_score"": 4.23, ""on_time_delivery_rate"": 84.40, ""seller_performance_score"": 91.66}"
13,"Seller Performance vs Revenue Contribution",58,"{""seller"": ""fa40cc5b934574b62717c68f3d678b6d"", ""sales_value"": 20383.01, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 304, ""average_review_score"": 4.47, ""on_time_delivery_rate"": 93.75, ""seller_performance_score"": 91.65}"
13,"Seller Performance vs Revenue Contribution",59,"{""seller"": ""8b321bb669392f5163d04c59e235e066"", ""sales_value"": 31186.94, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 930, ""average_review_score"": 4.10, ""on_time_delivery_rate"": 89.57, ""seller_performance_score"": 91.48}"
13,"Seller Performance vs Revenue Contribution",60,"{""seller"": ""128639473a139ac0f3e5f5ade55873a5"", ""sales_value"": 21475.54, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 527, ""average_review_score"": 4.21, ""on_time_delivery_rate"": 93.74, ""seller_performance_score"": 91.40}"
13,"Seller Performance vs Revenue Contribution",61,"{""seller"": ""634964b17796e64304cadf1ad3050fb7"", ""sales_value"": 45014.10, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 265, ""average_review_score"": 4.06, ""on_time_delivery_rate"": 89.81, ""seller_performance_score"": 91.36}"
13,"Seller Performance vs Revenue Contribution",62,"{""seller"": ""16090f2ca825584b5a147ab24aa30c86"", ""sales_value"": 30984.02, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 398, ""average_review_score"": 4.09, ""on_time_delivery_rate"": 89.20, ""seller_performance_score"": 90.90}"
13,"Seller Performance vs Revenue Contribution",63,"{""seller"": ""0b90b6df587eb83608a64ea8b390cf07"", ""sales_value"": 32090.94, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 163, ""average_review_score"": 4.05, ""on_time_delivery_rate"": 96.32, ""seller_performance_score"": 90.76}"
13,"Seller Performance vs Revenue Contribution",64,"{""seller"": ""d2374cbcbb3ca4ab1086534108cc3ab7"", ""sales_value"": 30370.23, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 514, ""average_review_score"": 3.77, ""on_time_delivery_rate"": 94.16, ""seller_performance_score"": 90.72}"
13,"Seller Performance vs Revenue Contribution",65,"{""seller"": ""17a053fcb14bd219540cbde0df490be0"", ""sales_value"": 49114.41, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 124, ""average_review_score"": 4.26, ""on_time_delivery_rate"": 91.94, ""seller_performance_score"": 90.71}"
13,"Seller Performance vs Revenue Contribution",66,"{""seller"": ""8160255418d5aaa7dbdc9f4c64ebda44"", ""sales_value"": 54095.68, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 380, ""average_review_score"": 3.96, ""on_time_delivery_rate"": 83.42, ""seller_performance_score"": 90.71}"
13,"Seller Performance vs Revenue Contribution",67,"{""seller"": ""001cca7ae9ae17fb1caed9dfb1094831"", ""sales_value"": 33142.90, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 195, ""average_review_score"": 4.06, ""on_time_delivery_rate"": 93.33, ""seller_performance_score"": 90.70}"
13,"Seller Performance vs Revenue Contribution",68,"{""seller"": ""c3867b4666c7d76867627c2f7fb22e21"", ""sales_value"": 39360.20, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 228, ""average_review_score"": 4.09, ""on_time_delivery_rate"": 88.16, ""seller_performance_score"": 90.64}"
13,"Seller Performance vs Revenue Contribution",69,"{""seller"": ""522620dcb18a6b31cd7bdf73665113a9"", ""sales_value"": 61273.66, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 172, ""average_review_score"": 3.91, ""on_time_delivery_rate"": 89.53, ""seller_performance_score"": 90.63}"
13,"Seller Performance vs Revenue Contribution",70,"{""seller"": ""1a3df491d1c4f1589fc2b934ada68bf2"", ""sales_value"": 26550.63, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 160, ""average_review_score"": 4.27, ""on_time_delivery_rate"": 94.38, ""seller_performance_score"": 90.56}"
13,"Seller Performance vs Revenue Contribution",71,"{""seller"": ""25c5c91f63607446a97b143d2d535d31"", ""sales_value"": 61154.70, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 156, ""average_review_score"": 3.81, ""on_time_delivery_rate"": 92.95, ""seller_performance_score"": 90.49}"
13,"Seller Performance vs Revenue Contribution",72,"{""seller"": ""e9bc59e7b60fc3063eb2290deda4cced"", ""sales_value"": 38082.42, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 209, ""average_review_score"": 4.08, ""on_time_delivery_rate"": 89.00, ""seller_performance_score"": 90.44}"
13,"Seller Performance vs Revenue Contribution",73,"{""seller"": ""2528513dd95219a6013d4d05176e391a"", ""sales_value"": 36400.97, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 160, ""average_review_score"": 3.97, ""on_time_delivery_rate"": 95.00, ""seller_performance_score"": 90.41}"
13,"Seller Performance vs Revenue Contribution",74,"{""seller"": ""1900267e848ceeba8fa32d80c1a5f5a8"", ""sales_value"": 32679.54, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 406, ""average_review_score"": 3.87, ""on_time_delivery_rate"": 89.66, ""seller_performance_score"": 90.37}"
13,"Seller Performance vs Revenue Contribution",75,"{""seller"": ""612170e34b97004b3ba37eae81836b4c"", ""sales_value"": 25372.08, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 107, ""average_review_score"": 4.43, ""on_time_delivery_rate"": 98.13, ""seller_performance_score"": 90.28}"
13,"Seller Performance vs Revenue Contribution",76,"{""seller"": ""f5a590cf36251cf1162ea35bef76fe84"", ""sales_value"": 55366.96, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 113, ""average_review_score"": 4.27, ""on_time_delivery_rate"": 89.38, ""seller_performance_score"": 90.25}"
13,"Seller Performance vs Revenue Contribution",77,"{""seller"": ""4b9750c8ad28220fe6702d4ecb7c898f"", ""sales_value"": 19173.85, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 217, ""average_review_score"": 4.36, ""on_time_delivery_rate"": 92.17, ""seller_performance_score"": 90.15}"
13,"Seller Performance vs Revenue Contribution",78,"{""seller"": ""eeb6de78f79159600292e314a77cbd18"", ""sales_value"": 46506.89, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 82, ""average_review_score"": 4.44, ""on_time_delivery_rate"": 96.34, ""seller_performance_score"": 90.13}"
13,"Seller Performance vs Revenue Contribution",79,"{""seller"": ""86ccac0b835037332a596a33b6949ee1"", ""sales_value"": 19799.95, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 178, ""average_review_score"": 4.23, ""on_time_delivery_rate"": 96.63, ""seller_performance_score"": 90.11}"
13,"Seller Performance vs Revenue Contribution",80,"{""seller"": ""b33e7c55446eabf8fe1a42d037ac7d6d"", ""sales_value"": 46871.55, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 149, ""average_review_score"": 4.20, ""on_time_delivery_rate"": 87.25, ""seller_performance_score"": 90.10}"
13,"Seller Performance vs Revenue Contribution",81,"{""seller"": ""de23c3b98a88888289c6f5cc1209054a"", ""sales_value"": 28579.86, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 161, ""average_review_score"": 4.29, ""on_time_delivery_rate"": 90.06, ""seller_performance_score"": 90.04}"
13,"Seller Performance vs Revenue Contribution",82,"{""seller"": ""0ea22c1cfbdc755f86b9b54b39c16043"", ""sales_value"": 14824.08, ""seller_category"": ""Elite Seller"", ""delivered_orders"": 234, ""average_review_score"": 4.41, ""on_time_delivery_rate"": 98.29, ""seller_performance_score"": 90.02}"
13,"Seller Performance vs Revenue Contribution",83,"{""seller"": ""1835b56ce799e6a4dc4eddc053f04066"", ""sales_value"": 41628.28, ""seller_category"": ""High Performer"", ""delivered_orders"": 417, ""average_review_score"": 3.67, ""on_time_delivery_rate"": 88.25, ""seller_performance_score"": 89.99}"
13,"Seller Performance vs Revenue Contribution",84,"{""seller"": ""54a1852d1b8f10312c55e906355666ee"", ""sales_value"": 20418.03, ""seller_category"": ""High Performer"", ""delivered_orders"": 198, ""average_review_score"": 4.36, ""on_time_delivery_rate"": 90.40, ""seller_performance_score"": 89.88}"
13,"Seller Performance vs Revenue Contribution",85,"{""seller"": ""2a84855fd20af891be03bc5924d2b453"", ""sales_value"": 18265.72, ""seller_category"": ""High Performer"", ""delivered_orders"": 155, ""average_review_score"": 4.38, ""on_time_delivery_rate"": 96.77, ""seller_performance_score"": 89.86}"
13,"Seller Performance vs Revenue Contribution",86,"{""seller"": ""70eea00b476a314817cefde4aad4f89a"", ""sales_value"": 34149.66, ""seller_category"": ""High Performer"", ""delivered_orders"": 106, ""average_review_score"": 4.42, ""on_time_delivery_rate"": 92.45, ""seller_performance_score"": 89.83}"
13,"Seller Performance vs Revenue Contribution",87,"{""seller"": ""70a12e78e608ac31179aea7f8422044b"", ""sales_value"": 35487.25, ""seller_category"": ""High Performer"", ""delivered_orders"": 312, ""average_review_score"": 3.81, ""on_time_delivery_rate"": 89.10, ""seller_performance_score"": 89.78}"
13,"Seller Performance vs Revenue Contribution",88,"{""seller"": ""5cf13accae3222c70a9cac40818ae839"", ""sales_value"": 17296.18, ""seller_category"": ""High Performer"", ""delivered_orders"": 148, ""average_review_score"": 4.48, ""on_time_delivery_rate"": 96.62, ""seller_performance_score"": 89.75}"
13,"Seller Performance vs Revenue Contribution",89,"{""seller"": ""9c0e69c7bf2619675bbadf47b43f655a"", ""sales_value"": 35543.82, ""seller_category"": ""High Performer"", ""delivered_orders"": 151, ""average_review_score"": 4.14, ""on_time_delivery_rate"": 89.40, ""seller_performance_score"": 89.65}"
13,"Seller Performance vs Revenue Contribution",90,"{""seller"": ""e882b2a25a10b9c057cc49695f222c19"", ""sales_value"": 53913.76, ""seller_category"": ""High Performer"", ""delivered_orders"": 57, ""average_review_score"": 4.59, ""on_time_delivery_rate"": 100.00, ""seller_performance_score"": 89.57}"
13,"Seller Performance vs Revenue Contribution",91,"{""seller"": ""855668e0971d4dfd7bef1b6a4133b41b"", ""sales_value"": 38408.56, ""seller_category"": ""High Performer"", ""delivered_orders"": 300, ""average_review_score"": 3.86, ""on_time_delivery_rate"": 86.00, ""seller_performance_score"": 89.56}"
13,"Seller Performance vs Revenue Contribution",92,"{""seller"": ""2138ccb85b11a4ec1e37afbd1c8eda1f"", ""sales_value"": 17991.89, ""seller_category"": ""High Performer"", ""delivered_orders"": 388, ""average_review_score"": 3.96, ""on_time_delivery_rate"": 94.59, ""seller_performance_score"": 89.54}"
13,"Seller Performance vs Revenue Contribution",93,"{""seller"": ""dc4a0fc896dc34b0d5bfec8438291c80"", ""sales_value"": 28148.06, ""seller_category"": ""High Performer"", ""delivered_orders"": 225, ""average_review_score"": 3.80, ""on_time_delivery_rate"": 93.33, ""seller_performance_score"": 89.50}"
13,"Seller Performance vs Revenue Contribution",94,"{""seller"": ""d1c281d3ae149232351cd8c8cc885f0d"", ""sales_value"": 32213.68, ""seller_category"": ""High Performer"", ""delivered_orders"": 214, ""average_review_score"": 3.82, ""on_time_delivery_rate"": 91.12, ""seller_performance_score"": 89.49}"
13,"Seller Performance vs Revenue Contribution",95,"{""seller"": ""41b39e28db005d9731d9d485a83b4c38"", ""sales_value"": 20064.52, ""seller_category"": ""High Performer"", ""delivered_orders"": 187, ""average_review_score"": 4.17, ""on_time_delivery_rate"": 93.58, ""seller_performance_score"": 89.49}"
13,"Seller Performance vs Revenue Contribution",96,"{""seller"": ""6edacfd9f9074789dad6d62ba7950b9c"", ""sales_value"": 15872.28, ""seller_category"": ""High Performer"", ""delivered_orders"": 205, ""average_review_score"": 4.38, ""on_time_delivery_rate"": 94.15, ""seller_performance_score"": 89.46}"
13,"Seller Performance vs Revenue Contribution",97,"{""seller"": ""0c8380b62e38e8a1e6adbeba7eb9688c"", ""sales_value"": 21300.74, ""seller_category"": ""High Performer"", ""delivered_orders"": 180, ""average_review_score"": 4.08, ""on_time_delivery_rate"": 94.44, ""seller_performance_score"": 89.42}"
13,"Seller Performance vs Revenue Contribution",98,"{""seller"": ""5c243662ce92d84573bfaff24c3e3700"", ""sales_value"": 34637.66, ""seller_category"": ""High Performer"", ""delivered_orders"": 98, ""average_review_score"": 4.14, ""on_time_delivery_rate"": 96.94, ""seller_performance_score"": 89.40}"
13,"Seller Performance vs Revenue Contribution",99,"{""seller"": ""76d5af76d0271110f9af36c92573f765"", ""sales_value"": 35731.66, ""seller_category"": ""High Performer"", ""delivered_orders"": 128, ""average_review_score"": 4.13, ""on_time_delivery_rate"": 90.63, ""seller_performance_score"": 89.31}"
13,"Seller Performance vs Revenue Contribution",100,"{""seller"": ""06a2c3af7b3aee5d69171b0e14f0ee87"", ""sales_value"": 48169.50, ""seller_category"": ""High Performer"", ""delivered_orders"": 389, ""average_review_score"": 4.02, ""on_time_delivery_rate"": 76.86, ""seller_performance_score"": 89.30}"
13,"Seller Performance vs Revenue Contribution",101,"{""seller"": ""f45122a9ab94eb4f3f8953578bc0c560"", ""sales_value"": 25043.87, ""seller_category"": ""High Performer"", ""delivered_orders"": 184, ""average_review_score"": 3.97, ""on_time_delivery_rate"": 92.39, ""seller_performance_score"": 89.24}"
13,"Seller Performance vs Revenue Contribution",102,"{""seller"": ""1c68394e931a64f90ea236c5ea590300"", ""sales_value"": 27729.16, ""seller_category"": ""High Performer"", ""delivered_orders"": 142, ""average_review_score"": 3.92, ""on_time_delivery_rate"": 96.48, ""seller_performance_score"": 89.21}"
13,"Seller Performance vs Revenue Contribution",103,"{""seller"": ""66922902710d126a0e7d26b0e3805106"", ""sales_value"": 17464.93, ""seller_category"": ""High Performer"", ""delivered_orders"": 150, ""average_review_score"": 4.50, ""on_time_delivery_rate"": 92.67, ""seller_performance_score"": 89.21}"
13,"Seller Performance vs Revenue Contribution",104,"{""seller"": ""744dac408745240a2c2528fb1b6028f3"", ""sales_value"": 24200.40, ""seller_category"": ""High Performer"", ""delivered_orders"": 78, ""average_review_score"": 4.58, ""on_time_delivery_rate"": 98.72, ""seller_performance_score"": 89.17}"
13,"Seller Performance vs Revenue Contribution",105,"{""seller"": ""1e8b33f18b4f7598d87f5cbee2282cc2"", ""sales_value"": 19924.07, ""seller_category"": ""High Performer"", ""delivered_orders"": 122, ""average_review_score"": 4.40, ""on_time_delivery_rate"": 95.08, ""seller_performance_score"": 89.09}"
13,"Seller Performance vs Revenue Contribution",106,"{""seller"": ""00ee68308b45bc5e2660cd833c3f81cc"", ""sales_value"": 23440.66, ""seller_category"": ""High Performer"", ""delivered_orders"": 135, ""average_review_score"": 4.30, ""on_time_delivery_rate"": 91.11, ""seller_performance_score"": 89.03}"
13,"Seller Performance vs Revenue Contribution",107,"{""seller"": ""a416b6a846a11724393025641d4edd5e"", ""sales_value"": 27865.80, ""seller_category"": ""High Performer"", ""delivered_orders"": 157, ""average_review_score"": 4.22, ""on_time_delivery_rate"": 87.26, ""seller_performance_score"": 88.97}"
13,"Seller Performance vs Revenue Contribution",108,"{""seller"": ""59fb871bf6f4522a87ba567b42dafecf"", ""sales_value"": 23192.18, ""seller_category"": ""High Performer"", ""delivered_orders"": 123, ""average_review_score"": 4.28, ""on_time_delivery_rate"": 93.50, ""seller_performance_score"": 88.92}"
13,"Seller Performance vs Revenue Contribution",109,"{""seller"": ""004c9cd9d87a3c30c522c48c4fc07416"", ""sales_value"": 23094.02, ""seller_category"": ""High Performer"", ""delivered_orders"": 156, ""average_review_score"": 4.15, ""on_time_delivery_rate"": 91.67, ""seller_performance_score"": 88.90}"
13,"Seller Performance vs Revenue Contribution",110,"{""seller"": ""7e1fb0a3ebfb01ffb3a7dae98bf3238d"", ""sales_value"": 29052.62, ""seller_category"": ""High Performer"", ""delivered_orders"": 155, ""average_review_score"": 4.19, ""on_time_delivery_rate"": 87.10, ""seller_performance_score"": 88.84}"
13,"Seller Performance vs Revenue Contribution",111,"{""seller"": ""bfd27a966d91cfaafdb25d076585f0da"", ""sales_value"": 21861.41, ""seller_category"": ""High Performer"", ""delivered_orders"": 114, ""average_review_score"": 4.32, ""on_time_delivery_rate"": 94.74, ""seller_performance_score"": 88.83}"
13,"Seller Performance vs Revenue Contribution",112,"{""seller"": ""f457c46070d02cadd8a68551231220dd"", ""sales_value"": 22449.01, ""seller_category"": ""High Performer"", ""delivered_orders"": 195, ""average_review_score"": 3.89, ""on_time_delivery_rate"": 93.85, ""seller_performance_score"": 88.82}"
